gene,log2FC_Er,pval_Er,log2FC_Fe,pval_Fe,padj_Er,padj_Fe,Significance,neg_log10_padj
ACRC,0.13569970231170972,0.1634183593183956,-0.06854213655649659,0.45312318292226195,0.2952251644791246,0.6612020478205994,Not Significant,0.5298466267655446
ACRV1,-0.15446037054622866,0.17146321900567632,-0.0036707907587848316,0.971759989324664,0.30616638441997657,0.9999999999999998,Not Significant,0.5140424944422443
ACSBG1,0.18390903575764622,0.012566130885573712,0.10622202336812876,0.08850767156715506,0.04253190253057176,0.3501122278685241,Not Significant,1.3712851900569936
ACSBG2,-0.02810047510568527,0.4395836246123202,-0.047763785450595994,0.20915517193119468,0.5708594500255139,0.4779420408072902,Not Significant,0.24347080522525888
ACSF2,-0.466093915332137,0.008444032880543231,0.000723777269350176,0.9954217664919596,0.03146727004587117,0.9999999999999998,Not Significant,1.502140932823712
ACSF3,-0.03940188332474941,0.7812223419436438,0.22882714669054421,0.14257286755660142,0.8636700093175317,0.40649380321281997,Not Significant,0.06365216088626946
ACSL1,-0.18142145140020052,0.007450594088559391,0.13430832621382277,0.026227910049503766,0.028682670149389865,0.31941478201802187,Not Significant,1.5423804214433043
ACSL3,-0.11172911531615232,0.5511651614473299,-0.3359967214775792,0.1064268762867922,0.6737158860436854,0.3701351760026839,Not Significant,0.17152321197674086
ACSL4,-0.31075209733862286,0.18762664376882185,-0.6848752299409734,0.01689058844182392,0.3271081226319466,0.3096511062163426,Not Significant,0.48530867149582435
ACSL5,-0.7008314774675063,0.00038198222587905754,0.06708197149949978,0.5201759048577412,0.0034546415845599556,0.7176806270089057,Downregulated,2.461597003549473
ACSM3,-0.14787231673480966,0.016827820078310008,-0.14496181717232232,0.01824718510009256,0.05271122268064566,0.31231311396833367,Not Significant,1.2780969098465307
ACSM5,-0.02599539285907661,0.139127357617562,-0.012633914378685608,0.43908818611099376,0.26128343472894644,0.6501718688447277,Not Significant,0.5828881235059692
ACSS1,0.009037664288766385,0.266569703380069,-2.2237808289109514e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
ACSS2,1.053367192199836,6.97882138185455e-05,0.27560795514195907,0.04454936474212099,0.001139666456018926,0.3248847789841273,Upregulated,2.943222234194925
ACTA1,-0.12175500982324755,0.12171374858654146,-0.04584269689354015,0.5228892991800285,0.23654676699866217,0.7199371636557302,Not Significant,0.6260829832917467
ACTA2,1.2093152931958904,2.3390861038858202e-05,0.5237821683090048,0.0022834630006440975,0.0005948937784700599,0.2145014711446053,Upregulated,3.225560572998469
ACTA2-AS1,0.08311166891211534,0.054803461989728366,0.047897685668424526,0.21934539014633908,0.12847415019124991,0.490143822330671,Not Significant,0.8911842463298605
ACTB,-1.2713407856944974,0.00014804888762130514,0.023629743792669227,0.8800752203731967,0.001847076503815601,0.9763325291617759,Downregulated,2.733515116201948
ACTBL2,-0.28868543428714327,0.012728036927989355,-0.2006771558762086,0.05065073268358215,0.04291166735722126,0.3248847789841273,Not Significant,1.3674246103805827
ACTC1,-1.1490972975852805,5.4572357998342714e-05,0.22263520280924806,0.09799333591361262,0.0009843475619227696,0.36018852770497883,Downregulated,3.0068515300506733
ACTG1,-0.4949830344239784,0.009551277306963288,0.1591443152817081,0.27375206833936133,0.03456526749987308,0.5099221234267154,Not Significant,1.4613600777727456
ACTG1P17,-0.09702099786998196,0.33024675549937854,-0.14583388409772707,0.1624458720796582,0.4638824328456826,0.4304411234543527,Not Significant,0.33359207383312983
ACTG1P20,-0.1755244441243266,0.06787151070350084,-0.0008567358798201172,0.9916927079805343,0.15129432428604878,0.9999999999999998,Not Significant,0.8201773639628311
ACTG1P4,0.0016108067354825405,0.9489464792083111,0.0029876795739514784,0.9055068428802362,0.9888463482634464,0.9911855979579579,Not Significant,0.004871185941217756
ACTG2,-0.31302676333044965,0.0017410590233282901,0.00315285629799359,0.958758843982539,0.009966813626502168,0.9999999999999998,Not Significant,2.0014436627121146
ACTL10,0.6073439543198332,0.001531412988782131,-0.01729204988578404,0.8809514489092914,0.00904701019535697,0.976550670726654,Upregulated,2.043494920263077
ACTL6A,-0.4926308054705116,0.0008279812084440026,-0.02794485964795398,0.7380360532514024,0.005815582297404304,0.8784880941356265,Not Significant,2.235406794110323
ACTL6B,0.019144083071452166,0.266569703380069,-4.710536213907654e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
ACTL7B,-0.025897610283947176,0.266569703380069,-0.02589761028394719,0.266569703380069,0.3963916820181208,0.5026401889255694,Not Significant,0.4018754674348267
ACTL8,-0.9989083506674586,0.00032014217566647685,-0.1617393747725332,0.27786597025970955,0.003060847042833174,0.5142333902711815,Downregulated,2.514158372497824
ACTN1,-0.5656493674224671,0.0014284466331458117,0.14074337489007327,0.21557100733526188,0.008614008875778732,0.4853266524079197,Downregulated,2.0647946850809946
ACTN2,-0.006311548324420471,0.266569703380069,-0.006311548324420474,0.266569703380069,0.3963916820181208,0.5026401889255694,Not Significant,0.4018754674348267
ACTN3,0.04445716708777059,0.158478331702269,0.011389244628089493,0.6942996734710446,0.2887020604416833,0.847757610285149,Not Significant,0.539550116585992
ACTN4,-1.0028548724080577,6.030992378740331e-05,0.22262859747255975,0.06969237931168644,0.0010510836936253318,0.3352743910676966,Downregulated,2.9783627014479683
ACTR10,0.2772965680058797,0.023991731322618545,-0.09708742819081062,0.3339252493470398,0.06939882427497915,0.5659676102434434,Not Significant,1.1586478871130708
ACTR1A,-0.1812652399698949,0.07787931070419456,0.19441380320099472,0.06298984033854432,0.16787420068116893,0.33067858202984374,Not Significant,0.7750160421748086
ACTR1B,-0.01447461112813584,0.9071526814903361,0.18519775121139978,0.1706183520731107,0.9613989190206425,0.4374746245350719,Not Significant,0.017096370519868245
ACTR2,-0.42058621533120366,0.014299619617977903,-0.3648661658493957,0.025310009443103746,0.04680387308747599,0.31941478201802187,Not Significant,1.3297182069489448
ACTR3,-0.4778499144982012,0.006836685623833951,-0.200298321871554,0.1416752258249073,0.02696635325855574,0.40566233713476146,Not Significant,1.5691777805315228
ACTR3B,-0.006562099738563578,0.9370187282749942,0.10131521653349639,0.25044437154951377,0.9816309326832509,0.5026401889255694,Not Significant,0.008051764785959594
ACTR3C,-0.592237887890702,0.043901019612686346,-0.07708797517753373,0.7518907547036618,0.1097975726399608,0.8876319565952349,Not Significant,0.9594072609854107
ACTR5,0.026143671309264895,0.8453552886236946,0.2250536172053651,0.1301269771558016,0.9159879526227729,0.3932660948273151,Not Significant,0.03811023827959308
ACTR6,0.21406043094987484,0.1570189110201051,-0.41298898311006554,0.02059602557511128,0.2864999882838909,0.31231311396833367,Not Significant,0.5428753914565969
ACTR8,0.12397254840178862,0.08447590412306712,-0.033429496662741906,0.5977918153750208,0.17855066996754446,0.7765565030049288,Not Significant,0.7482385158847432
ACTRT3,-0.1708375543000567,0.13957271070051264,0.02294498250974802,0.8267349743558305,0.2618509466316931,0.9384490928412504,Not Significant,0.5819458517178988
ACVR1,0.6767640554207797,4.195859358609562e-05,0.15548522737558196,0.05111110200722824,0.0008545909539974263,0.3248847789841273,Upregulated,3.0682417085815343
ACVR1B,0.17184904260701364,0.21158137544335726,0.1144554079965887,0.3876987167897084,0.3582838030607355,0.6124334493194243,Not Significant,0.4457728245448646
ACVR1C,0.0363091685665313,0.031698400978326775,0.007758408976345518,0.5732457104228419,0.08564983806967007,0.7593406705559153,Not Significant,1.067273453778625
ACVR2A,0.31407782058606726,0.03618809107872078,-0.21507402678143167,0.11535757378341174,0.09492043393515029,0.378767396764644,Not Significant,1.0226402850437157
ACVR2B,0.4076605583437194,0.00043015893263898767,-0.06519213684789874,0.3070329356975351,0.0037199086893461393,0.5420008481289857,Not Significant,2.4294677203868686
ACVR2B-AS1,0.21289534058713303,0.03207478915362145,0.07563146245378136,0.36178114822187335,0.08635998635673538,0.5912842894694832,Not Significant,1.0636874349482168
ACVRL1,-0.317819872929455,0.017513279827527237,-0.11204569015808465,0.29581316208436287,0.0543648825603315,0.5322076268466454,Not Significant,1.2646815457992555
ACY1,-0.2753488788842625,0.05180221266012999,0.08155138845860756,0.5003211238426306,0.1235444607580881,0.6999826631287168,Not Significant,0.9081767218614616
ACY3,0.04675409933082441,0.5549441626444725,0.020849674634329476,0.7898018421019519,0.6772488646672051,0.9128839542495387,Not Significant,0.16925171434083508
ACYP1,0.0205841806871778,0.9134637053872785,-0.14301061135119916,0.46101592775529543,0.9661279807744939,0.6669815945771518,Not Significant,0.014965339772267761
ACYP2,0.5624634758397498,0.026007118983265656,0.14804116666690284,0.4686793563981848,0.07377019326984008,0.6744666968132627,Upregulated,1.1321190787360746
ADA,-0.9888390188017372,0.0006294956918927974,0.1704289937796699,0.3051919999835878,0.004769459902534906,0.5401988434368182,Downregulated,2.321530798031005
ADAD2,1.2082927805380808e-17,0.9999999999999991,0.05945483581795229,0.0009132499776949649,0.9999999999999998,0.18155806621783596,Not Significant,9.643274665532873e-17
ADAL,0.35296653636534486,0.0022843677277314682,-0.138467704113834,0.09377124578338632,0.012113970930765019,0.35509043259681583,Not Significant,1.9167134728242354
ADAM10,-0.09617604257913487,0.6597303689357159,-0.5179986334986243,0.04695176376309514,0.7638939255402788,0.3248847789841273,Not Significant,0.11696694345422423
ADAM11,0.1723451237697642,0.07102132243424938,0.12752027387120685,0.15618494510310874,0.15640939040607119,0.4238312531062105,Not Significant,0.8057371766015232
ADAM12,-0.16398938485343606,0.015307523641171234,0.04742325542020699,0.36929186777524353,0.04929130411919399,0.5975712874112363,Not Significant,1.3072296913953414
ADAM15,-0.029651660985365817,0.8565271701889364,0.3654022964641077,0.05898392167069876,0.924660958176691,0.3280817323411761,Not Significant,0.03401747913598228
ADAM17,0.5343861348950587,0.003779117579376605,-0.2346667063599345,0.09111899773440996,0.01747662718755957,0.35304214673915063,Upregulated,1.7575423780613117
ADAM19,0.06992890099578579,0.45693456701624824,0.1955553575135406,0.06791405386890131,0.5873038110138566,0.33369215541637376,Not Significant,0.2311371810114301
ADAM1A,0.025704513993606064,0.7173608236688658,-0.08293377018355777,0.2666410592267586,0.8125114280621472,0.5026401889255694,Not Significant,0.09017052190671802
ADAM20,-0.01269202160312194,0.5600244112038811,-0.022998016063771172,0.3064586237407045,0.6816294989631321,0.5416106124473364,Not Significant,0.16645162281927678
ADAM20P1,0.007814848342225653,0.7956539391006826,-0.02965763208475166,0.34380509712110263,0.8752336889487872,0.5743401490814456,Not Significant,0.05787597409682638
ADAM21,-0.1805670468995955,0.07996157276948442,-0.003357974884474654,0.9700486849840628,0.17125259554494965,0.9999999999999998,Not Significant,0.7663628375154969
ADAM21P1,-0.0049503999649908835,0.8977420932676057,0.015321535563223871,0.6926393837019602,0.9553688317158889,0.8467320753055639,Not Significant,0.019828931395351287
ADAM22,0.479232238279116,0.0006112888621977261,-0.26691375824577146,0.01080856850765052,0.004683901671385174,0.2972762676765835,Not Significant,2.329392230598621
ADAM23,-0.057301488975378005,0.024343867086847153,-0.029118432313558124,0.17956163653770632,0.07016238597596264,0.44622042558079467,Not Significant,1.1538956505631206
ADAM28,7.617789432184095e-19,0.9999999999999998,0.003748383068088382,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
ADAM32,0.039371889908225204,0.06399718719214469,-0.011945006795840544,0.5174160072188558,0.14465009314685198,0.7157959891107233,Not Significant,0.8396812823537045
ADAM33,-0.06051115570469501,0.14268232932508215,-0.002791480349944614,0.9405175852494844,0.26604748734384265,0.9999999999999998,Not Significant,0.5750408383662351
ADAM8,0.34709258192762105,0.0008767157424732492,-0.002831805829504976,0.9618610111519388,0.006057850747954563,0.9999999999999998,Not Significant,2.21768143092694
ADAM9,-0.2034614856900426,0.3497234583200951,-0.5320592046060467,0.037948054130143086,0.4843221059040312,0.3248847789841273,Not Significant,0.3148657080068618
ADAMTS1,-0.22458815813305685,0.04000812250061013,0.15366398222340552,0.12413297558740452,0.10233974479785345,0.3871839338366373,Not Significant,0.9899556703521974
ADAMTS10,0.35592865521488765,0.008378957827980852,0.14215481186118162,0.1742584221060043,0.0312821266939722,0.44170095666983655,Not Significant,1.5047037293954197
ADAMTS12,0.01641812113273035,0.266569703380069,-4.039794116615396e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
ADAMTS13,0.2639490407413553,0.0041823792954239205,-0.16668092125724887,0.029938657493465227,0.01877328373802107,0.32080424868068846,Not Significant,1.7264597559044397
ADAMTS14,0.4099420198411783,0.0001540318386966679,0.04477034451504776,0.3937982500741426,0.0018857043706573332,0.6179705602664715,Not Significant,2.724526392328172
ADAMTS15,-0.4554448463137365,0.007958243763194626,0.31647062561571476,0.03501757930162432,0.03007982608572633,0.32454990869255734,Not Significant,1.5217246790587107
ADAMTS16,-0.9810646528462874,1.6639980626421846e-05,-0.1394228372707219,0.1280097034928862,0.0004916724485577634,0.39020620479895896,Downregulated,3.3083241272285986
ADAMTS17,0.009611678730740422,0.3233178422316504,0.005227701306102568,0.5797561938716057,0.4568160165636837,0.7639235768511237,Not Significant,0.3402586775658776
ADAMTS18,0.006208448991912606,0.9000588896528056,0.025353647963050053,0.6119121883399633,0.9569305988344948,0.7870516121475337,Not Significant,0.019119558185703996
ADAMTS2,4.862077204199386e-18,0.9999999999999996,0.023924168592743853,0.05861925655105846,0.9999999999999998,0.32767304471847775,Not Significant,9.643274665532873e-17
ADAMTS4,-0.024459206172377467,0.45868547127005266,0.026277741665866442,0.42764860256296466,0.5887268259318781,0.6415956804918894,Not Significant,0.23008617467067033
ADAMTS5,0.012346389244467536,0.276526581125465,0.0026840836272731903,0.8034232319168719,0.40708879336644843,0.9218123650812111,Not Significant,0.39031085302738605
ADAMTS6,-0.3174378376844922,0.0035605691909398186,-0.013112018597933877,0.8544985571175515,0.016791867825003384,0.9592647638303602,Not Significant,1.7749009929045503
ADAMTS7,0.11778024063024409,0.407219848563456,0.1459415499482137,0.3118579837229295,0.542027787116797,0.5460873645086051,Not Significant,0.26597844873438187
ADAMTS8,-0.015477462435740007,0.266569703380069,-0.015477462435740007,0.26656970338006913,0.3963916820181208,0.5026401889255694,Not Significant,0.4018754674348267
ADAMTS9,-0.0032315587321209652,0.9054636592334531,-0.020188420378109143,0.4684041681336272,0.9604436772823671,0.6743102900562016,Not Significant,0.01752809812417734
ADAMTSL1,0.003174011262655522,0.266569703380069,-7.809877830286426e-19,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
ADAMTSL2,0.008717778433080319,0.7277039474801343,0.0021992232012566244,0.9296528802256034,0.8215360286038922,0.9999999999999998,Not Significant,0.08537338575204233
ADAMTSL3,0.0036782347655268275,0.266569703380069,-9.05055520371494e-19,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
ADAMTSL4,-0.5231380018871705,0.006731693170766894,-0.04243963376497125,0.7536975166258439,0.02666146992059907,0.8888205565615523,Downregulated,1.5741159104057716
ADAMTSL4-AS1,0.02642663063603771,0.7232329357064744,0.07106644534572276,0.35669124058980517,0.8175482320192471,0.5874196641804013,Not Significant,0.08748661630448734
ADAMTSL5,0.15559760917939341,0.1547737472506422,0.11029187317335168,0.29255570165413963,0.28353483946456787,0.5288705090309037,Not Significant,0.5473935693721768
ADAP1,0.254615476993435,0.01408547657568478,0.30227505675050553,0.006619361431222336,0.046247636708125005,0.2633539740986646,Not Significant,1.334910455159414
ADAP2,0.6452309598364544,4.633765116150662e-05,-0.05066606865179423,0.4454081866125909,0.000904499081903902,0.6548119711553966,Upregulated,3.0435918696270217
ADAR,-0.14704218331874275,0.004310605738476138,0.05356410361432026,0.15582457867335112,0.019193631455195922,0.4234187407421768,Not Significant,1.7168428485189846
ADARB1,0.11140245957224433,0.037946517591148955,-0.19403327786289803,0.00362139089484815,0.09847358211437492,0.24351190980431126,Not Significant,1.006680263723554
ADARB2,1.4211033015399661e-18,0.9999999999999998,0.0069926316563592,0.2665697033800689,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
ADAT1,0.16968211013189993,0.04945665297769215,0.1032611286663634,0.18579796562217402,0.12033553052574025,0.45279454154273346,Not Significant,0.9196061230093532
ADAT2,0.0025074129243268708,0.9858550042875601,-0.20619097172524134,0.1794023772761785,0.9999999999999998,0.44601167051473195,Not Significant,9.643274665532873e-17
ADAT3,-0.9823549561130935,0.0010285351952308039,0.1950121194297233,0.28392575073393417,0.0068506586747164614,0.5200803185702209,Downregulated,2.1642676701072316
ADCK1,0.3107849840767206,0.06314389899405386,0.20645520098382886,0.18129921577725372,0.1431637427297936,0.44864871554133007,Not Significant,0.8441669563727752
ADCK2,0.9174921441721771,0.002679970422909606,0.18844700690123278,0.35202300301419975,0.01357426171005724,0.5825643073769193,Upregulated,1.867283781920886
