Gene,log2FC,pvalue,padj,plot_color
STMN4,0.49069456975041575,0.01081977759663772,0.028207153700270042,grey
NUDCD3,0.7813599514979034,3.024573692753878e-16,6.588833084928538e-15,grey
ISL1,0.30542655916776285,0.06196809682899948,0.12656087776067768,grey
CHDH,0.15296213087453556,0.2855200217471076,0.42398981139888875,grey
IL20RA,-2.3489333799529195,2.6892848000560086e-08,1.9764475626078682e-07,b
CLCA1,0.09613441770984683,0.5554136878239493,0.671781207329691,grey
CLCA4,0.048924694059184454,0.7083064454147927,0.777798207316562,grey
GLT8D1,0.36991839716170205,0.0004351440178270508,0.0015859037608342106,grey
ATP2C1,0.5153429368359721,3.207019762818734e-05,0.00014489067923472538,grey
IGF1,-1.7133494179629556,5.7604694853815e-09,4.650627816586594e-08,b
SLC38A5,0.8406120574394895,0.000586087962772439,0.002078082060781524,grey
RALBP1,0.6090092515300894,4.5060075832446585e-06,2.354759076241644e-05,grey
RUFY3,0.2696089378770604,0.020038290117231735,0.048221192101495475,grey
CNTN1,-2.4885057198574594,1.89650078366715e-08,1.425531373133195e-07,b
SLC11A1,-0.07918352657834354,0.6933126459721912,0.777798207316562,grey
WWTR1,0.06591037833041853,0.7060206109289895,0.777798207316562,grey
AGPS,0.24273041807774656,0.04981918558006954,0.10536520764771244,grey
ZNF806,0.22861678143288267,0.012682991420112425,0.03242970205753965,grey
CXorf56,0.6850471094037968,5.601034701454938e-10,5.217990833487099e-09,grey
ATP1A2,0.8435893423345247,0.006965072481539268,0.01910716696643418,grey
TTC27,0.8785779106445493,2.434944388718033e-17,6.212794166695154e-16,grey
ZNF582,-0.0232118472620128,0.9105459656126467,0.9344767798091221,grey
VSIG2,-1.5227722160337929,3.3333123509070817e-06,1.7783019831251735e-05,b
PHLDB1,0.4024706850690974,0.0775976649222845,0.15253976291034654,grey
MARCO,-6.633729651438105,2.1061980832725674e-51,3.96421582573285e-48,b
CYP24A1,0.49263012976110854,0.04058161605625936,0.08856626351249478,grey
PRDM11,0.3302264294212658,0.039587143672166106,0.086667205575755,grey
SYT13,-1.726577991705474,0.0006385375325951613,0.0022492215706790882,b
SNAI2,0.8517901192839242,0.0004671942578071871,0.0016915757465266316,grey
CD74,0.28867946752374873,0.15625942672542026,0.26787262523683447,grey
HGF,-2.9921009930082243,2.6535851121945426e-21,1.1508040196625564e-19,b
ZRANB1,-0.3156741514067164,0.14938972507055615,0.25846582994573336,grey
NCDN,0.9667307679288879,3.3413409047343667e-12,4.157532265002777e-11,grey
ADGRA2,-0.24874092217950716,0.39009004729756314,0.530744669300906,grey
CCT8L1P,0.1663740230211582,0.026277805004289424,0.06102559264486314,grey
ZFP64,0.9411882983140147,7.054206677379868e-15,1.271761749802855e-13,grey
MNAT1,0.5979894901393343,4.426617660971523e-09,3.627706331302715e-08,grey
SAMD4A,-0.49890111548543525,0.0006674549543288804,0.002342884420327756,grey
RUNX3,-0.5738557249235599,0.0062191608361113,0.017427539285906925,grey
MRE11,0.8591842107977095,2.4168239655366265e-11,2.719528999880941e-10,grey
PLEKHB1,-1.2142167287861045,0.0023371481097552767,0.007261710670628499,b
SERPINB1,0.7017705375512497,2.6016926888031946e-07,1.641391929310306e-06,grey
CYP3A43,-2.4859292839250258,3.918481883215533e-12,4.8277783010204035e-11,b
SLC7A9,-0.10598626706754653,0.6608191920758673,0.7524027198048847,grey
SPAST,0.5025041913467537,4.828283104903649e-06,2.5113209793513685e-05,grey
NRXN3,0.9891356409084026,0.007302910428862951,0.019926492575903478,grey
OSBPL5,0.209424668768453,0.28264682269557057,0.4205442119500762,grey
AQR,0.3312643776360022,0.004162753128108098,0.012176856207772044,grey
CPS1,-2.329120235933167,8.392783461485458e-07,4.908322300909129e-06,b
C8B,-1.7156665340425012,5.82068834868037e-10,5.408345690443264e-09,b
FHL1,-1.046463740724595,1.9675361614037403e-07,1.2667836870428983e-06,b
RTF2,0.6981463428914843,6.096808273612602e-15,1.1108624690853035e-13,grey
GABRA1,0.03982715261003445,0.6010442144774577,0.7031886419807549,grey
NLRP2,-0.1667784719521057,0.6272445193187786,0.7225526201794241,grey
SLC45A4,1.588407100237644,1.2969069105016105e-09,1.1479832058547333e-08,re
RNF10,0.5413218166136059,3.776371774849537e-10,3.6012976231528305e-09,grey
ZNF839,0.5581432084368065,9.993920007919447e-05,0.00041259537416624375,grey
ZDHHC6,0.4085847375536174,6.643276924768602e-05,0.0002827624239085324,grey
GRAMD1B,0.2260002880583117,0.4973448023660383,0.6260605998216148,grey
RNH1,0.48509924908065877,3.0945648110973316e-06,1.6600285204124152e-05,grey
NDUFS1,-0.19546303964629938,0.07626088641290027,0.15027817935731186,grey
RB1CC1,0.7275232039473971,4.257989710888977e-07,2.6014649321071855e-06,grey
ERP44,0.24621723019415306,0.0027250575439853693,0.008333985496459615,grey
ALAS1,-1.1389343100606628,3.9002174349696276e-10,3.7118789392475986e-09,b
BIRC3,0.7188270108985394,0.007194096854184919,0.01966474700448039,grey
AKAP11,-0.25608538006556764,0.08051292400862252,0.1572631193492068,grey
GLRX2,0.7362842944267246,4.240191311443529e-14,6.91772327075004e-13,grey
SNAPC1,0.19061168163878514,0.11470840104001795,0.2087438181465333,grey
DERA,-0.24841112263227594,0.030021841557373558,0.06848671959991508,grey
STRAP,0.4495280967051794,1.0465322447359895e-05,5.134455052482201e-05,grey
ABCC2,-0.30331617474073924,0.2163092525742851,0.345445087156914,grey
DEF6,0.487709110166705,0.008668133125465393,0.023193201768914536,grey
PLEKHO1,0.46204723458804464,0.004610194753719126,0.013334425098286572,grey
GCLM,-0.057056456868991155,0.7420000264798647,0.8006006171211795,grey
UBR2,0.08286869148848912,0.4588199173844072,0.5928699144946403,grey
EHD2,0.9294773780608667,7.772075200615291e-08,5.330380495599933e-07,grey
DEPDC1,4.081217969470601,2.314341102015144e-42,1.4051534443579043e-39,re
CCDC28A,-0.37954551941704284,0.00037404378343251364,0.0013809586917429635,grey
RRAGD,1.158895783361818,6.080576377038298e-10,5.6359117716590196e-09,re
HSF2,0.9531597635937833,8.385038771944155e-12,9.952937024549647e-11,grey
PHF20,0.5639098276336147,2.3187919954636332e-07,1.4744435813497077e-06,grey
HSD17B6,-1.8403265362955779,5.732674894211468e-08,4.019563987354409e-07,b
NR1H3,0.11312736503620335,0.2500619474302521,0.3831162084289564,grey
TYMP,0.6759645866326474,0.0003631006197006233,0.001344601029078941,grey
NCAPH2,1.2231238037431833,2.6052976652569997e-23,1.4980461575227747e-21,re
TOMM34,0.7686348039869171,2.929658932646601e-12,3.6752542019971187e-11,grey
SEC63,0.11482000903782275,0.30027325077963035,0.4400905649502109,grey
KPNA6,0.175049482578997,0.16885671619327702,0.284875391551985,grey
VIM,0.7891110150831625,2.3010813536573072e-07,1.4649967147847543e-06,grey
RTEL1-TNFRSF6B,1.4222161456036457,4.68800576258496e-10,4.409599290094283e-09,re
FAS,-0.5803800518639272,0.003097255070852194,0.009358725722463164,grey
RNASET2,0.6281375746499097,2.1031049714317443e-05,9.780252199958281e-05,grey
CD44,0.3523971550855682,0.16758355342068337,0.283349327862395,grey
KCNG1,0.5414049984846259,0.09636075247598047,0.1813065607649529,grey
AGPAT4,1.1889438048124539,3.7562552946607725e-07,2.3099210979418484e-06,re
SLAMF7,-0.47180227247257367,0.07211791138284594,0.14355700014920666,grey
BTN3A1,0.7936961012550453,8.680347065496106e-07,5.069146727202788e-06,grey
MIPEP,-0.2669268920780627,0.03579167605803348,0.07950487895265096,grey
PRKCH,-0.05342054133931273,0.7274871941109429,0.7884325174450343,grey
INSRR,1.2413605722611558,1.871818531016285e-06,1.0385401724853545e-05,re
IFNGR1,0.08200342951332984,0.5964828046422546,0.7031886419807549,grey
B4GALT7,1.1657112392455937,8.341320225333063e-30,1.116096318775904e-27,re
SH2D2A,0.13797677456243582,0.5498192470977016,0.6662991755885247,grey
VRK2,0.30678035161531314,0.13128100156451347,0.23310634444466202,grey
TNFRSF1B,-0.40149565025894157,0.006617086822846025,0.018261671918475112,grey
VEZT,0.30574215150527795,0.021222871972824457,0.050717346620345896,grey
POU2F2,-0.6560248422451614,0.0007624730558991894,0.0026456732686872568,grey
BRD9,1.0876709606307935,5.606976540944533e-20,2.0706208658236302e-18,re
SNX1,0.24265724706544264,0.026459830669332756,0.06141042947691537,grey
TBPL1,0.3656877381486875,0.0028129337240115474,0.008578110970312813,grey
ARNTL2,0.6430784820809439,0.014653928456862673,0.036784656811449754,grey
BCLAF1,0.2079918018897789,0.04894017121052261,0.1037392734965898,grey
SLC39A9,0.22457673808702777,0.03074732315175914,0.06992981841398799,grey
ANK1,0.029626372525373774,0.911206286884204,0.9350694785714703,grey
IBSP,2.1375087815364293,2.2472566322596395e-09,1.9258295130263795e-08,re
TFB1M,0.10962662776008608,0.3672333612360674,0.508318381638873,grey
RABEP1,-0.3600624650736033,0.014363744538049087,0.03615749789759448,grey
HMGB3,0.6556005801338115,0.0005347247260341439,0.001912976555432406,grey
NUP160,0.492855585249277,0.00029841538963707066,0.0011237095682465619,grey
BAK1,1.273843234473181,3.7081739993302635e-14,6.088457251299312e-13,re
MUSK,-1.7651362192557316,6.239838397009459e-09,5.020411443247921e-08,b
IKZF2,-0.3419244035590487,0.09311589264121264,0.17717906918234447,grey
GRN,0.9575155507335863,2.3609120013379597e-15,4.5591277754975336e-14,grey
FAM13B,0.407838079625721,0.0027073738513746937,0.008283941937675956,grey
ARHGAP31,0.05710965028331742,0.7362476778492529,0.796018014488642,grey
CENPQ,1.3449956031266883,2.7937660666181458e-15,5.3384095076681417e-14,re
SARS1,0.3432728574200002,0.001335149123105379,0.004398179524890335,grey
RANBP3,0.637489576926885,1.14013989612597e-11,1.3317749117656783e-10,grey
ARID4A,-0.4153876000101214,0.0033994390842201658,0.010174891486376446,grey
EIPR1,0.8022656175774179,1.2310066357936406e-12,1.6270784103485e-11,grey
PNPLA6,0.6831464542269313,1.848247247122667e-11,2.1100137648358554e-10,grey
IFT88,-0.008487171344091448,0.9411328766521856,0.9578764173215627,grey
ALG1,0.7709269342389178,4.034063737483406e-12,4.963682914295065e-11,grey
ZCCHC8,0.41583519681248415,0.0005014064826114984,0.0018033068178763222,grey
ABCF2,1.230484619763037,8.220223215763199e-27,7.402789535535391e-25,re
CHPF2,0.6768116472210012,7.165839121951116e-08,4.937992506968145e-07,grey
LRRC7,-0.202480377400599,0.3064326181462887,0.44641529971814464,grey
FUT8,0.04732520848672084,0.8207241807731837,0.8647221762083486,grey
UBA6,0.29760199965435963,0.0190123392579588,0.04610004449695725,grey
GAB2,1.0213565900613055,1.872126741709345e-10,1.8610851491306015e-09,re
ATP6V0A1,0.725365333380188,2.8331707502214674e-11,3.162185934201525e-10,grey
PIAS1,0.48749609451944037,9.766181890138365e-05,0.00040378374491225217,grey
SLC4A7,0.2878514946059917,0.15756845385120025,0.26964185800424356,grey
APBA2,-0.03945618882632473,0.8903099007578943,0.91907105463261,grey
MAP2K3,-0.7790632667036661,1.9508687582877607e-12,2.5109597546550812e-11,grey
EFCAB1,-1.3836362591972877,2.9338728231832117e-07,1.8326606988689205e-06,b
TMSB10,1.2549895224505674,2.738925515549863e-09,2.3203815339163246e-08,re
ASTE1,0.2794813046154788,0.00662855719748107,0.018288700111672822,grey
RNF19A,0.23592430026659528,0.11084836665276437,0.20292611279497927,grey
PEX3,-0.5590126149814226,3.4946314417900265e-05,0.00015691798358701697,grey
GABARAPL2,0.33222390650266803,0.00013243449535057107,0.000534108639271011,grey
MYOC,0.022750647958822555,0.8835080563250264,0.9136195590138564,grey
SH3YL1,-0.5711401933702364,0.009571710627948803,0.025318154335837784,grey
FAM136A,0.6542208921853702,1.585936126963738e-09,1.386093019874979e-08,grey
VCL,0.18761401166315686,0.2181360570572015,0.34744487564577303,grey
DEPDC1B,2.9694522509789136,2.056274951381002e-21,9.089543004962429e-20,re
DAPK2,1.7747657048734995,1.4845075921590294e-20,5.911334357634668e-19,re
NSMAF,0.8347518512746365,4.1667197542005284e-08,2.9796584463137394e-07,grey
ADSS2,0.7027976378081596,1.8843386339432254e-07,1.216964210975686e-06,grey
STAP1,-0.33756963557645037,0.14742242446623072,0.25575172660334633,grey
TIMP2,-0.2390465173206213,0.282256174701256,0.4200701279993941,grey
RFC1,0.8723367338453292,6.1374310609990475e-12,7.409665273878794e-11,grey
TBC1D23,0.00047015481751318695,0.9968569794787729,0.9975106214338434,grey
CUL3,0.009665658874218067,0.9523127842496064,0.9654267902376032,grey
MYOM2,-2.5100661959955977,1.0452991495986822e-19,3.72383700202458e-18,b
OTC,-1.874534503718409,4.713071984141022e-06,2.4545619773521753e-05,b
CYP46A1,-0.33554565778391116,0.07121328970491762,0.1420718087548378,grey
ZZZ3,0.397266639918784,0.0004569040795815789,0.0016578260412269535,grey
SLC18A1,-0.18172024673579906,0.2916989333292252,0.4312964537022363,grey
USP2,-0.6225557745375918,0.004472176272497664,0.01298310710676507,grey
CASR,-2.39890187849388,6.041243458744078e-11,6.418039734675153e-10,b
TUBG2,1.3048637937139247,2.2009134947508543e-21,9.678705644946027e-20,re
RPL26L1,0.7335871972458113,1.3379523997061463e-14,2.3202543688392984e-13,grey
FLT4,0.18425432647412351,0.2470721730656484,0.38207401635024063,grey
NSUN2,0.3382870961874565,0.0006610532153248406,0.0023217248120493326,grey
FBXO42,0.4202231930336336,2.3292331385479973e-05,0.0001075917450655372,grey
MFAP3,0.10710498071433397,0.5885360020294458,0.7005731075069601,grey
MRI1,0.4838955684983927,0.00046075411899196864,0.001670089919183785,grey
METTL1,0.9495789510573633,1.0903724835328732e-16,2.5274171708819245e-15,grey
HOXC8,1.114730739466083,0.00012674690811942136,0.0005129561472880681,re
AGA,0.45153284408730493,0.0010557685200243388,0.0035486617943433713,grey
PI4K2B,-0.3025614232073436,0.02895202174758687,0.0663625845570144,grey
BOD1L1,0.35270811849834677,0.03855198042385812,0.08470601259191654,grey
MAT2B,0.1653262753930463,0.16821157178483037,0.28407556156214886,grey
TLL1,-0.5022976551869018,0.03296948894378413,0.07420960668144666,grey
EDC4,0.5406899218722085,0.006592111341398628,0.0181980818857961,grey
TRIO,0.8938749582461654,2.3194890527744634e-08,1.7212504844908668e-07,grey
VCAN,0.7769719709347012,0.0363579359027172,0.08059288291347948,grey
CLEC16A,0.8883731105236687,7.263180917658674e-13,9.966355055057036e-12,grey
MSR1,-0.5296611093307083,0.010154999532516518,0.026673584621274837,grey
CDH1,-0.46590720369777544,0.044834965098831094,0.09637295338376987,grey
MTREX,0.49802441154935234,5.275794178855337e-05,0.00022874738409664946,grey
DNAH5,-0.4208975614845198,0.19218074000239307,0.31508378293365635,grey
ZFYVE16,0.18661267994953465,0.25286153316248533,0.3863884626006639,grey
RIPOR1,0.4310402430054729,0.00023427605594873325,0.0009005308266555632,grey
C6,-2.4933800067012677,2.0011826401343573e-14,3.394315943982772e-13,b
RAI14,0.4651906180288802,0.000707233203367068,0.002470241422004299,grey
SOX30,0.03964965955840223,0.8205733835884121,0.864579427596419,grey
PNKP,0.8302871785216103,1.0727071045644878e-15,2.1694271726086606e-14,grey
BEST2,0.2503220990545625,0.03417924389251708,0.07653596947933759,grey
PHLPP2,0.3666244300135888,0.014369355050910831,0.036166784030920926,grey
SPDL1,2.0919443296881397,3.525196217414042e-32,6.359431450999485e-30,re
STAU2,0.7627041167212929,8.134433105015e-11,8.510482958582026e-10,grey
SLC66A1,0.8303634854742291,1.7467827269373183e-13,2.633700578812168e-12,grey
CTNS,0.5542272287376057,1.5143550403142686e-08,1.1533323084886049e-07,grey
RTN4R,0.4444575087744025,0.04469411709402776,0.09609524490572986,grey
PHF23,0.345819885176752,0.0010062381996585653,0.0033995835543421823,grey
CDH10,0.7645694943000625,0.007845262241069363,0.021234971115573636,grey
INPP4A,0.6389269515153284,3.6117551549411472e-06,1.9156279806852517e-05,grey
RAB27B,-0.42263440614457554,0.21406791445408596,0.3427769840810471,grey
PSMA4,0.6685189935925142,1.0947968331871828e-14,1.921594752437497e-13,grey
MYO16,-1.3354087019668182,6.548569319061696e-08,4.5481545707357776e-07,b
LSG1,0.6441170437769032,1.5820468638435525e-10,1.586683413266895e-09,grey
PARP3,0.31118742847746417,0.016838550186059245,0.0415173458039315,grey
TNC,-0.23047846660167998,0.4241495032283179,0.559217355868657,grey
THAP3,0.8948056267559612,5.606929496400691e-18,1.569634477016683e-16,grey
RIPOR3,-2.8441300479645073,8.860253706484037e-26,7.116560818444114e-24,b
TDP1,0.7862286839935827,3.563320452282495e-11,3.910648966727524e-10,grey
AIFM2,1.2286820584398932,3.4591563194468365e-18,1.0001088662445756e-16,re
C2orf83,0.08389187034334518,0.5334658235783596,0.6536924420215294,grey
SPATA7,0.24754553203552687,0.0340965006313067,0.07638766275177265,grey
MED17,0.7464913811524182,1.4367995664356777e-11,1.662817944636002e-10,grey
RETSAT,-0.34516543247347337,0.017345191537122207,0.04260096738336692,grey
CAPG,1.5965930056777649,8.656236960658388e-10,7.882187066337298e-09,re
AP2S1,0.4829827992385419,1.2112068698325751e-06,6.912350505871878e-06,grey
USH2A,-1.7207257202115278,5.678851710904808e-08,3.984736686536938e-07,b
ZPBP,-0.7566010551824378,3.7916514553032815e-18,1.0873316374997449e-16,grey
TG,0.36188685413244354,0.22037377461232877,0.3501042480300811,grey
ADAM28,0.06211525806239173,0.8255875988674184,0.8687440136050835,grey
BARX2,-0.31222253800268435,0.25373675941851,0.3872333338891907,grey
DCUN1D1,0.0845494722187722,0.463759535974532,0.5948430829767377,grey
JADE2,1.0915060767688263,1.1414146969703134e-14,2.0009307936798742e-13,re
ZIC2,5.404072170429085,1.6386862015641173e-33,3.5048642564893137e-31,re
LCP2,-0.5692464905277915,0.001994246057696714,0.006297120212942902,grey
TRIT1,0.5462489606854721,2.0194874298986535e-07,1.2965361879389139e-06,grey
ADRB1,-1.6593281399094293,4.059230870891023e-09,3.347516739080789e-08,b
GUCA2B,-0.7445935124287757,0.04930549602020462,0.10442349622222924,grey
CUL7,1.58270169017483,3.4397317360720397e-32,6.2251427076060166e-30,re
CTNNA1,0.9089380528102499,1.4732548608706605e-16,3.347578902175527e-15,grey
PHKA2,0.16950568963815152,0.24465565740120893,0.37933114655278327,grey
CNTLN,-0.1766220537502743,0.24139768323942284,0.37546766331682396,grey
EPHA3,-1.3015821303151398,5.9209167649876635e-05,0.00025456831275034525,b
HSPA5,0.8713086404287567,7.557440341648329e-14,1.1933189845950025e-12,grey
DSG2,-0.37512408558082827,0.22546705346529275,0.35598236092938945,grey
GEMIN8,0.581754629536217,1.2452725432688382e-08,9.590059213812731e-08,grey
OFD1,1.0265659145167527,1.710639581299386e-16,3.849791309608204e-15,re
GPM6B,-0.2994037493666318,0.1420259601459297,0.248250861801632,grey
MAGEC2,3.522754068499174,5.1958585904868235e-09,4.223177707094264e-08,re
PREX2,0.08176015115343675,0.7257428710509127,0.7868787436900377,grey
WDR37,0.5712468248409001,3.3340361476026014e-06,1.778520085728681e-05,grey
YTHDC2,0.19923632377158082,0.12391312226141916,0.22236626246594737,grey
CTPS2,0.6921658648547119,6.7553719830600154e-09,5.402097139547993e-08,grey
ATP6V1H,0.9178676350695709,1.5726967431464597e-14,2.7040901827577605e-13,grey
POLR2B,0.37658656732780926,0.027357060116912565,0.06324325074724536,grey
FAM214A,-0.08640192657900737,0.5428272685118245,0.660562093845395,grey
ARAP2,-0.6556698050554188,0.0004859292667903369,0.0017533386190374065,grey
TPR,1.0051804926184036,4.2270119340303776e-10,4.000640778662844e-09,re
