,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
138,prerank,Reactome_2022__mRNA Splicing - Major Pathway R-HSA-72163,0.6302419131929289,1.7438649403287947,0.001,0.001,0.017,143/180,29.29%,COLEC12;SNRPE;PABPN1;SF3B4;SNRPB;PRPF3;PRCC;ELAVL2;UPF3B;LSM4;POLR2K;SF3A2;SNRNP70;SNRPC;CPSF4;PUF60;CSTF2;LSM2;CPSF1;SNRPD2;SNRPA;FUS;ALYREF;PPIH;CASC3;U2AF1L4;POLR2G;SNRPA1;HNRNPA1;CD2BP2;PPIL1;CPSF6;RBM42;LSM7;CPSF3;EFTUD2;RBMX;CWC27;PRPF6;USP39;PRPF31;HNRNPH1;U2SURP;PQBP1;BUD31;LSM8;TXNL4A;SUGP1;CCAR1;POLR2H;SART1;PPIL3;RBM8A;U2AF2;DHX16;NCBP2;MAGOHB;SYMPK;EIF4A3;HNRNPU;RBM5;HNRNPA3;CPSF7;POLR2L;HNRNPUL1;RBM17;RNPS1;PTBP1;SNRPF;XAB2;PHF5A;SNU13;DHX9;POLR2J;SNRPB2;CRNKL1;SNRPG;SRRT;HNRNPR;RBM22;CSTF3;GPKOW;DDX46;MAGOH;ELAVL1;PPWD1;SLU7;SNRNP200;SF3B2;HNRNPA2B1;SF3B6;GTF2F1;HNRNPC;SRSF11;DDX42;SF3A3;POLR2F;GTF2F2;HNRNPL;U2AF1;SRRM2;SRSF2;DDX23;SNRPN;FIP1L1;SNW1;SF3B5;CTNNBL1;DNAJC8;POLR2D;CDC5L;TFIP11;LSM3;HNRNPA0;SYF2;PRPF19;SF3B1;PRPF38A;DHX38;DHX15;SRSF9;SNRPD3;CWC15;YBX1;MTREX;WDR33;PCBP1;LSM5;PRPF40A;SF3B3;CSTF1;HNRNPM;POLR2I;SF3A1;CPSF2;SNRNP40;HNRNPD;PRPF4;SRSF3;PPIE;WBP11;CHERP;SNRNP27
139,prerank,Reactome_2022__NGF-stimulated Transcription R-HSA-9031628,-0.6055691769525432,-1.7426688888158877,0.001,0.02453679877050034,0.372,20/39,7.92%,FOSB;FOS;EGR1;EGR2;EGR3;ID1;TRIB1;ASCL1;F3;ID2;TF;SGK1;FOSL1;ID4;KCNH8;JUND;GDNF;EGR4;NAB1;NAB2
140,prerank,Reactome_2022__Viral mRNA Translation R-HSA-192823,0.6674754411074265,1.74245293468879,0.001,0.001,0.017,74/90,26.65%,RPS10;RPL36A;RPS4Y1;RPL22L1;RPL10L;RPL30;RPS17;RPL8;RPL39L;RPSA;RPL23A;RPS21;RPL38;RPS5;MRPL13;RPS19;RPLP1;RPL28;RPS27;RPL7;RPLP2;RPS7;RPS20;RPL27;RPS16;RPS23;RPLP0;RPL37;RPL39;RPL35A;RPL23;RPL18A;RPS3;RPL14;RPS2;RPS27A;RPL6;RPL36;RPL19;RPL10A;RPS28;RPL26L1;RPS3A;GNL3;RPL13A;RPS15;RPL18;RPS8;RPS11;RPL37A;RPS14;RPL7A;RPS15A;UBA52;RPL32;RPS12;RPL27A;RPL5;RPS24;RPL9;RPL35;RPL4;RPL31;RPS6;RPS4X;RPL29;RPS25;RPL12;FAU;RPS9;RPL15;RPS29;RPS13;RPL41
141,prerank,Reactome_2022__TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312,0.7134441856838918,1.741498376477966,0.001,0.001,0.017,25/49,13.94%,CDC25C;E2F1;E2F8;CDK1;CCNA2;CCNB1;E2F7;CCNE1;AURKA;CCNE2;ARID3A;RBL1;CENPJ;PCBP4;PCNA;BAX;NPM1;CNOT3;E2F4;CNOT6;CNOT11;PRMT1;RGCC;CNOT10;CNOT9
142,prerank,Reactome_2022__SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678,0.7164445013700718,1.7402488218340457,0.001,0.001,0.018,44/47,26.60%,RPS10;SNRPE;RPS4Y1;SNRPB;RPS17;GEMIN7;SNRPD2;RPSA;RPS21;RPS5;RPS19;RPS27;RPS7;RPS20;RPS16;RPS23;DDX20;RPS3;RPS2;RPS27A;GEMIN2;SNRPF;RPS28;RPS3A;RPS15;RPS8;RPS11;SNRPG;RPS14;RPS15A;RPS12;GEMIN6;RPS24;RPS6;RPS4X;GEMIN8;GEMIN5;RPS25;FAU;SNRPD3;RPS9;RPS29;RPS13;SMN1
143,prerank,Reactome_2022__AURKA Activation By TPX2 R-HSA-8854518,0.6906526735670206,1.7373573234136857,0.001,0.001,0.018,54/72,21.24%,NEK2;CDK1;PLK1;HMMR;AURKA;PLK4;TPX2;CEP131;CEP152;CEP72;CENPJ;SFI1;CEP250;TUBG1;HAUS5;HAUS7;TUBB4A;CEP41;CEP290;CSNK1E;DCTN2;PRKCA;HAUS1;DYNLL1;OFD1;CDK5RAP2;NDE1;CETN2;DYNC1H1;ALMS1;CSNK1D;CEP164;HAUS3;TUBB;SSNA1;PPP2R1A;HAUS4;CKAP5;HSP90AA1;MAPRE1;NEDD1;CEP192;TUBA4A;TUBB4B;DCTN1;TUBA1A;HAUS8;YWHAG;CEP135;HAUS6;SDCCAG8;CEP78;PCNT;ACTR1A
144,prerank,Reactome_2022__Receptor-type Tyrosine-Protein Phosphatases R-HSA-388844,-0.6935888686870939,-1.7370361425912102,0.001,0.02529260238922601,0.386,8/20,2.10%,SLITRK3;SLITRK6;IL1RAPL2;PTPRS;PTPRD;IL1RAP;NTRK3;SLITRK2
145,prerank,Reactome_2022__Influenza Viral RNA Transcription And Replication R-HSA-168273,0.6467135139028154,1.7360487185937983,0.001,0.001,0.018,105/137,26.82%,RPS10;RPL36A;RPS4Y1;RPL22L1;RPL10L;RPL30;RPS17;POLR2K;RPL8;NUP37;NUP210;RPL39L;NUP155;RPSA;RPL23A;NUP93;RPS21;PARP1;NUP107;RPL38;RPS5;POLR2G;MRPL13;TPR;RPS19;NUP205;NUP133;NUP43;RPLP1;RPL28;NUP62;RPS27;NUP85;NUP42;RPL7;RPLP2;RPS7;RPS20;RPL27;RPS16;RPS23;RPLP0;RPL37;POLR2H;RPL39;NDC1;AAAS;RPL35A;RPL23;RPL18A;HSP90AA1;SEC13;RPS3;NUP188;RPL14;RPS2;RPS27A;RPL6;POLR2L;RPL36;RPL19;RPL10A;RPS28;RPL26L1;RPS3A;POLR2J;GNL3;RPL13A;RPS15;RPL18;RPS8;RPS11;RPL37A;RPS14;RPL7A;RPS15A;UBA52;RPL32;RPS12;RPL27A;RPL5;RPS24;GTF2F1;RPL9;RPL35;POLR2F;RPL4;RPL31;RPS6;GTF2F2;NUP214;RPS4X;RPL29;POLR2D;POM121C;RPS25;RPL12;FAU;NUP160;RPS9;RPL15;RPS29;RPS13;RPL41;POLR2I
146,prerank,Reactome_2022__Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,0.6598561660423534,1.7350189430366405,0.001,0.001,0.018,64/90,25.42%,EXO1;CCNA2;AURKB;AURKA;BLM;CHEK1;RMI2;TPX2;RFC4;DNA2;ARTN;BRIP1;MAPK11;RHNO1;CDK5R1;BARD1;PRKAA2;RAD9A;CHEK2;RFC3;CDK5;POLR1A;NUAK1;TAF6;BRCA1;MDM4;TOPBP1;TAF10;ATRIP;CSNK2B;PRKAB2;PDZD2;TAF11;DYRK2;TAF9;RFC5;RMI1;MRE11;RFC2;TAF4;TAF5;RPS27A;SSRP1;SUPT16H;MAPKAPK5;PRKAG1;CDK2;PRKAB1;UBA52;TP53RK;RAD50;TBP;RPA3;STK11;RAD9B;NOC2L;TAF12;TAF15;TAF2;PRKAG3;RBBP8;KAT5;RAD17;TAF1
147,prerank,Reactome_2022__Translation R-HSA-72766,0.6159636169546668,1.734421391920284,0.001,0.001,0.018,207/281,29.05%,EEF1A2;RPS10;RPL36A;SSR2;VARS2;RPS4Y1;MRPL38;RPL22L1;RPL10L;RPL30;MRPS21;RPS17;RPL8;AARS2;EEF1D;EPRS1;DARS2;MRPS23;RPL39L;PABPC1;VARS1;RPSA;RPL23A;LARS1;MRPL24;RPS21;MARS1;MRPL9;RPL38;QARS1;RPS5;EEF1E1;IARS1;MRPL13;RPS19;GARS1;FARSB;EIF3B;RPLP1;MRPL55;MRPS24;RPL28;RPS27;SEC61G;EIF3H;RPL7;RPLP2;RPN2;DDOST;RPS7;EIF3D;RPS20;RPL27;EIF3E;RPS16;RPS23;RPLP0;SSR1;TRMT112;RPL37;SEC61A1;EIF2B4;RPL39;SSR3;EIF2B1;MRPL33;RPL35A;RARS1;MRPL52;EIF3K;DTD1;MRPL17;SEC11C;AIMP1;RPL23;RPL18A;EIF2B2;SARS2;RPS3;RPL14;EIF3G;RPS2;PARS2;RPS27A;GADD45GIP1;MRPL21;RPL6;RPL36;SRPRB;MRPL47;EIF2S2;RPL19;MRPL10;SRP14;RPL10A;RPS28;RPL26L1;RPS3A;RPL13A;NARS1;RPS15;OXA1L;RPL18;MRPS14;RPS8;RPS11;SRP19;MRRF;RPL37A;RPS14;RPL7A;EIF2S3;RPS15A;UBA52;FARSA;CHCHD1;RPL32;RPS12;RPL27A;MRPL14;RPL5;MRPS18A;RPS24;N6AMT1;SRP68;EIF2B5;SPCS1;MRPL23;SSR4;RPL9;MRPS7;ERAL1;HARS1;RPL35;MRPL51;SPCS2;TRAM1;RPL4;RPL31;MRPS34;RPS6;MRPL48;MRPL15;MRPS17;EIF3M;MRPL18;SEC11A;MRPL12;MRPL58;MRPS10;MTIF2;YARS2;RPS4X;TARS2;MRPS11;MRPS16;AIMP2;MRPL11;FARS2;RPL29;MRPS15;EIF5B;EEF1B2;EIF3F;MRPL36;RPS25;IARS2;RPL12;MRPL30;WARS2;AARS1;MRPS25;MRPL42;WARS1;MRPS27;MRPS26;FAU;EIF3I;MRPL43;YARS1;TSFM;SRP72;MRPS33;MRPL45;RPS9;RPL15;RPS29;SEC61B;MRPS18C;EIF4A2;RPS13;RPL41;EARS2;MRPS18B;MRPL49;PPA1;MRPS5;MRPL4;MRPS9;DLGAP3;EIF3C;MRPL50;EIF4A1;KARS1;RPN1;MTIF3;RPL3L
148,prerank,Reactome_2022__APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,0.6727715595544623,1.7342334945514113,0.001,0.001,0.018,46/75,20.68%,CDC20;NEK2;UBE2C;CDK1;PTTG1;BUB1B;CCNA2;CCNB1;MAD2L1;UBE2S;PSMD4;ANAPC7;PSMB4;PSMD10;PSMA6;PSMC4;ANAPC11;ANAPC4;PSMD14;PSMA1;PSME3;PSMD9;PSMD2;BUB3;CDC23;SEM1;PSMB5;ANAPC1;RPS27A;PSMB3;PSMD3;ANAPC15;PSMB9;ANAPC5;PSMC5;PSME2;PSMD11;PSMD13;PSMC2;UBA52;PSMA2;PSMA4;PSMC3;PSMA7;PSMD8;ANAPC2
149,prerank,Reactome_2022__L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,0.658717727592768,1.7302301887862435,0.001,0.001,0.019,86/108,26.65%,RPS10;RPL36A;RPS4Y1;RPL22L1;RPL10L;RPL30;RPS17;RPL8;RPL39L;PABPC1;RPSA;RPL23A;RPS21;RPL38;RPS5;MRPL13;RPS19;EIF3B;RPLP1;RPL28;RPS27;EIF3H;RPL7;RPLP2;RPS7;EIF3D;RPS20;RPL27;EIF3E;RPS16;RPS23;RPLP0;RPL37;RPL39;RPL35A;EIF3K;RPL23;RPL18A;RPS3;RPL14;EIF3G;RPS2;RPS27A;RPL6;RPL36;EIF2S2;RPL19;RPL10A;RPS28;RPL26L1;RPS3A;RPL13A;RPS15;RPL18;RPS8;RPS11;RPL37A;RPS14;RPL7A;EIF2S3;RPS15A;UBA52;RPL32;RPS12;RPL27A;RPL5;RPS24;RPL9;RPL35;RPL4;RPL31;RPS6;EIF3M;RPS4X;RPL29;EIF3F;RPS25;RPL12;FAU;EIF3I;RPS9;RPL15;RPS29;EIF4A2;RPS13;RPL41
150,prerank,Reactome_2022__Centrosome Maturation R-HSA-380287,0.679683730488165,1.7275180870334725,0.001,0.001,0.021,66/81,25.12%,NEK2;CDK1;PLK1;PLK4;CEP131;CEP152;CEP72;CENPJ;SFI1;CEP250;TUBG1;HAUS5;TUBG2;HAUS7;TUBB4A;CEP41;MZT1;CEP290;CSNK1E;DCTN2;PRKCA;HAUS1;DYNLL1;OFD1;CDK5RAP2;NDE1;CETN2;TUBGCP6;DYNC1H1;ALMS1;CSNK1D;CEP164;HAUS3;TUBB;SSNA1;PPP2R1A;HAUS4;CKAP5;HSP90AA1;MAPRE1;NEDD1;NME7;MZT2A;CEP192;TUBA4A;TUBB4B;DCTN1;TUBA1A;HAUS8;YWHAG;CEP135;HAUS6;CDK11A;MZT2B;SDCCAG8;CEP78;PCNT;ACTR1A;HAUS2;TUBGCP2;TUBGCP5;DCTN3;CEP63;CDK11B;NINL;CNTRL
151,prerank,Reactome_2022__Assembly Of Pre-Replicative Complex R-HSA-68867,0.6512952660021848,1.7271560348349706,0.001,0.001,0.021,76/108,25.32%,UBE2C;CDT1;CDC6;ORC6;GMNN;UBE2S;MCM6;MCM4;MCM3;H2BC11;MCM5;MCM7;MCM8;H2AX;H2BC15;H2BC17;H2BC9;H2AZ1;PSMD4;ANAPC7;H2BC13;H2AC20;PSMB4;PSMD10;PSMA6;H2BC12;PSMC4;ANAPC11;ANAPC4;PSMD14;PSMA1;PSME3;PSMD9;PSMD2;H3C13;CDC23;SEM1;KPNB1;PSMB5;H2AJ;ANAPC1;RPS27A;H2AC14;PSMB3;H2AC4;PSMD3;ANAPC15;PSMB9;ANAPC5;PSMC5;H2AC6;PSME2;PSMD11;PSMD13;PSMC2;UBA52;PSMA2;PSMA4;ORC3;H2BC21;H2AZ2;PSMC3;PSMA7;PSMD8;ANAPC2;FZR1;PSME1;H2BC14;H2AC19;PSMC6;H2BC5;H2BC1;ORC5;CDC27;CDC16;UBE2D1
152,prerank,Reactome_2022__Switching Of Origins To A Post-Replicative State R-HSA-69052,0.6599640840030799,1.7240978504533844,0.001,0.001,0.022,56/90,20.72%,UBE2C;CDT1;CCNA2;CDC6;CCNE1;ORC6;GMNN;UBE2S;MCM6;CCNE2;MCM4;MCM3;MCM5;MCM7;MCM8;PSMD4;ANAPC7;PSMB4;PSMD10;PSMA6;PSMC4;ANAPC11;ANAPC4;PSMD14;SKP2;PSMA1;PSME3;PSMD9;PSMD2;CDC23;SEM1;PSMB5;ANAPC1;RPS27A;PSMB3;PSMD3;ANAPC15;PSMB9;CDK2;RBX1;ANAPC5;PSMC5;PSME2;PSMD11;PSMD13;PSMC2;UBA52;PSMA2;PSMA4;SKP1;ORC3;PSMC3;PSMA7;PSMD8;ANAPC2;FZR1
153,prerank,Reactome_2022__GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,0.6547886365949583,1.7222384543934508,0.001,0.001,0.023,86/109,26.65%,RPS10;RPL36A;RPS4Y1;RPL22L1;RPL10L;RPL30;RPS17;RPL8;RPL39L;RPSA;RPL23A;RPS21;RPL38;RPS5;MRPL13;RPS19;EIF3B;RPLP1;RPL28;RPS27;EIF3H;RPL7;RPLP2;RPS7;EIF3D;RPS20;RPL27;EIF3E;RPS16;RPS23;RPLP0;RPL37;RPL39;RPL35A;EIF3K;RPL23;RPL18A;RPS3;RPL14;EIF3G;RPS2;RPS27A;RPL6;RPL36;EIF2S2;RPL19;RPL10A;RPS28;RPL26L1;RPS3A;RPL13A;RPS15;RPL18;RPS8;RPS11;RPL37A;RPS14;RPL7A;EIF2S3;RPS15A;UBA52;RPL32;RPS12;RPL27A;RPL5;RPS24;RPL9;RPL35;RPL4;RPL31;RPS6;EIF3M;RPS4X;RPL29;EIF5B;EIF3F;RPS25;RPL12;FAU;EIF3I;RPS9;RPL15;RPS29;EIF4A2;RPS13;RPL41
154,prerank,Reactome_2022__Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554,0.7777216923868078,1.7214992235965805,0.001,0.001,0.023,20/27,14.01%,EXO1;XRCC2;RAD51AP1;BLM;RAD51;RMI2;XRCC3;DNA2;ARTN;BRCA2;BRIP1;BARD1;BRCA1;RTEL1;RAD51C;RAD51D;RMI1;SEM1;MRE11;PALB2
155,prerank,Reactome_2022__Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,0.679109872728139,1.7213814944087134,0.001,0.001,0.023,65/80,25.12%,NEK2;CDK1;PLK1;PLK4;CEP131;CEP152;CEP72;CENPJ;SFI1;CEP250;TUBG1;HAUS5;TUBG2;HAUS7;TUBB4A;CEP41;MZT1;CEP290;CSNK1E;DCTN2;PRKCA;HAUS1;DYNLL1;OFD1;CDK5RAP2;NDE1;CETN2;TUBGCP6;DYNC1H1;ALMS1;CSNK1D;CEP164;HAUS3;TUBB;SSNA1;PPP2R1A;HAUS4;CKAP5;HSP90AA1;MAPRE1;NEDD1;NME7;MZT2A;CEP192;TUBA4A;TUBB4B;DCTN1;TUBA1A;HAUS8;YWHAG;CEP135;HAUS6;MZT2B;SDCCAG8;CEP78;PCNT;ACTR1A;HAUS2;TUBGCP2;TUBGCP5;NUMA1;DCTN3;CEP63;NINL;CNTRL
156,prerank,Reactome_2022__Regulation Of TP53 Activity R-HSA-5633007,0.6295404949069832,1.7210985169079236,0.001,0.001,0.024,99/157,24.34%,CDKN2A;EXO1;CDK1;CCNA2;AURKB;TP73;AURKA;BLM;CHEK1;RMI2;TPX2;RFC4;L3MBTL1;EHMT2;DNA2;ARTN;BRIP1;MAPK11;RHNO1;CDK5R1;BARD1;PRKAA2;RAD9A;CHEK2;RFC3;CDK5;POLR1A;NUAK1;SMYD2;TAF6;BRCA1;MDM4;TOPBP1;TAF10;ATRIP;DAXX;PPP1R13L;CHD3;ING5;CSNK2B;PRKAB2;PDZD2;PIP4K2B;TAF11;DYRK2;TAF9;TP53BP2;RBBP7;GATAD2B;PIP4P1;RFC5;RMI1;PPP2R1A;CHD4;MRE11;RFC2;RNF34;PML;MLST8;PDPK1;BRPF3;TAF4;TAF5;RPS27A;HDAC1;SSRP1;PIP4K2C;SUPT16H;MAPKAPK5;PRKAG1;CDK2;MAPKAP1;PRKAB1;UBA52;RBBP4;TP53RK;PRMT5;RAD50;TP63;TBP;RPA3;STK11;RAD9B;HDAC2;MAP2K6;BRD7;NOC2L;ZNF385A;MTOR;TAF12;TAF15;PHF20;TTC5;TAF2;PRKAG3;BANP;RBBP8;MTA2;KAT5
157,prerank,Reactome_2022__Cap-dependent Translation Initiation R-HSA-72737,0.6506113308306537,1.721015274866494,0.001,0.001,0.024,91/116,26.65%,RPS10;RPL36A;RPS4Y1;RPL22L1;RPL10L;RPL30;RPS17;RPL8;RPL39L;PABPC1;RPSA;RPL23A;RPS21;RPL38;RPS5;MRPL13;RPS19;EIF3B;RPLP1;RPL28;RPS27;EIF3H;RPL7;RPLP2;RPS7;EIF3D;RPS20;RPL27;EIF3E;RPS16;RPS23;RPLP0;RPL37;EIF2B4;RPL39;EIF2B1;RPL35A;EIF3K;RPL23;RPL18A;EIF2B2;RPS3;RPL14;EIF3G;RPS2;RPS27A;RPL6;RPL36;EIF2S2;RPL19;RPL10A;RPS28;RPL26L1;RPS3A;RPL13A;RPS15;RPL18;RPS8;RPS11;RPL37A;RPS14;RPL7A;EIF2S3;RPS15A;UBA52;RPL32;RPS12;RPL27A;RPL5;RPS24;EIF2B5;RPL9;RPL35;RPL4;RPL31;RPS6;EIF3M;RPS4X;RPL29;EIF5B;EIF3F;RPS25;RPL12;FAU;EIF3I;RPS9;RPL15;RPS29;EIF4A2;RPS13;RPL41
158,prerank,Reactome_2022__Epigenetic Regulation Of Gene Expression R-HSA-212165,0.6443981618747004,1.7198409112533235,0.001,0.001,0.025,84/114,24.69%,UHRF1;EZH2;KAT2A;DNMT3B;H2BC11;EHMT2;H2AX;PHF19;H2BC15;DNMT3A;H2BC17;H2BC9;DNMT1;H2AZ1;TET1;H2BC13;POLR2K;POLR1A;SUV39H1;TAF1A;H2AC20;MTA3;POLR1G;GTF2H4;CHD3;H2BC12;SAP130;TAF1D;EED;CBX3;POLR1H;TET3;SIN3B;RBBP7;GATAD2B;ERCC2;CDK7;SAP30;H3C13;CHD4;POLR2H;BAZ2A;SAP30L;SAP30BP;PHF1;JARID2;H2AJ;POLR2L;TAF1B;HDAC1;H2AC14;H2AC4;ERCC3;DDX56;DEK;UBTF;H2AC6;SUZ12;MYBBP1A;GTF2H2;TTF1;POTEF;MTA1;ARID4B;RBBP4;H2BC21;H2AZ2;POLR2F;TBP;TAF1C;TDG;MNAT1;HDAC2;MTF2;BAZ1B;GTF2H1;POLR1D;GSK3B;H2BC14;SF3B1;H2AC19;MTA2;H2BC5;H2BC1
159,prerank,Reactome_2022__Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,0.6656847137156265,1.7195054483940166,0.001,0.001,0.025,59/87,21.24%,NEK2;CCNB2;CDK1;PLK1;CCNB1;AURKA;PLK4;CEP131;CEP152;CEP72;CENPJ;SFI1;CEP250;TUBG1;HAUS5;HAUS7;TUBB4A;BORA;CEP41;CEP290;CSNK1E;DCTN2;PRKCA;HAUS1;DYNLL1;OFD1;CDK5RAP2;NDE1;CETN2;DYNC1H1;ALMS1;CSNK1D;CEP164;HAUS3;TUBB;SSNA1;PPP2R1A;HAUS4;CKAP5;HSP90AA1;OPTN;RPS27A;MAPRE1;NEDD1;CEP192;TUBA4A;TUBB4B;DCTN1;TUBA1A;UBA52;HAUS8;SKP1;YWHAG;CEP135;HAUS6;SDCCAG8;CEP78;PCNT;ACTR1A
160,prerank,Reactome_2022__RHO GTPase Effectors R-HSA-195258,0.6157060637098366,1.7194402492426424,0.001,0.001,0.025,144/267,20.41%,SKA1;CDC25C;IQGAP3;CDC20;NUF2;BIRC5;CENPF;CENPA;KIF2C;BUB1;BUB1B;SPC24;CENPM;PLK1;NDC80;AURKB;DIAPH3;SPC25;KIF18A;CDCA8;CENPE;KIF14;CENPI;SGO1;ERCC6L;CENPK;ZWINT;SGO2;CENPL;CENPU;MAD2L1;CENPH;KNTC1;SPDL1;PRC1;DYNC1I1;CENPO;PKN3;RHPN1;H2BC11;H2AX;H2BC15;KIF5A;DSN1;INCENP;H2BC17;MAPK11;H2BC9;LIMK1;VPS72;H2AZ1;CENPQ;DVL2;CENPP;ITGB3BP;LIMK2;KLK2;H2BC13;PKN1;LLGL1;ZWILCH;NUP37;H2AC20;ARPC1B;SRC;KNL1;SRGAP2;WASF2;MAPK3;ARPC5;CENPT;KIF2A;NF2;PRKCA;DYNLL1;FMNL3;H2BC12;PRKCD;DVL3;NUP107;PTK2;PDZD2;ARPC1A;RCC2;NDE1;RHOC;CTTN;NCKIPSD;NUP133;NUP43;DYNC1H1;YWHAZ;RNASE1;MRTFA;NOX1;RPS27;PPP1CC;NUP85;XPO1;CTNNA1;BUB3;LIN7B;AHCTF1;H3C13;PPP2R1A;CENPN;WASF1;ARPC3;CKAP5;YWHAH;SKA2;PPP2R5A;ABL1;PDPK1;RANGAP1;PPP2R5B;SEC13;H2AJ;MEN1;KLC1;MAPRE1;H2AC14;KANSL1;H2AC4;TAX1BP3;WIPF2;KDM1A;RHOQ;H2AC6;NOXA1;ABI1;POTEF;FLNA;ARPC2;RHOA;H2BC21;MYH9;YWHAG;RHOG;H2AZ2;GRB2;TAOK1;PPP2R5D;KIF5B
161,prerank,Reactome_2022__Nicotinate Metabolism R-HSA-196807,-0.6323822025463266,-1.7194092827998742,0.001,0.029610851577630447,0.439,11/31,6.80%,NNMT;CYP8B1;PTGIS;PTGS2;NAMPT;CD38;NADK2;NT5E;NMRK1;BST1;NUDT12
162,prerank,Reactome_2022__Extension Of Telomeres R-HSA-180786,0.7066769144944954,1.7193283327201276,0.001,0.001,0.025,32/50,18.71%,TERT;CCNA2;PIF1;BLM;DSCC1;RFC4;CHTF18;FEN1;POLA2;DNA2;POLD1;PRIM2;PCNA;RFC3;PRIM1;POLR1A;NHP2;RTEL1;POLA1;RUVBL1;ACD;DKC1;RFC5;POLD3;RUVBL2;RFC2;GAR1;WRAP53;CDK2;TERF1;POLD4;SLC19A1
163,prerank,Reactome_2022__Nuclear Envelope (NE) Reassembly R-HSA-2995410,0.6739240507715109,1.7186556565065207,0.001,0.001,0.025,52/75,20.25%,CCNB2;CDK1;CCNB1;TUBA3C;LMNB1;LMNA;TUBB4A;TUBA1B;VRK1;NUP37;LEMD2;NUP155;NUP93;NUP107;NUP205;NUP133;NUP43;RCC1;BANF1;NUP62;TUBB;RNF103-CHMP3;NUP85;RAN;AHCTF1;TUBA1C;CHMP4C;PPP2R1A;KPNB1;TUBB3;CC2D1B;NDC1;LBR;UBE2I;RANGAP1;SEC13;NUP188;EMD;TUBB2B;TUBA4B;TUBA4A;TUBB4B;TUBA3E;CHMP2A;TMPO;TUBA8;TUBA1A;TUBA3D;CHMP4B;CHMP6;ANKLE2;IST1
164,prerank,Reactome_2022__Cellular Response To Starvation R-HSA-9711097,0.6354949530355379,1.7164898305866791,0.001,0.001,0.027,117/152,26.87%,CASTOR2;ATP6V0D2;RPS10;RPL36A;RPS4Y1;RPL22L1;ATP6V1C2;ATP6V1C1;RPL10L;RPL30;RPS17;RPL8;RRAGD;RPL39L;DDIT3;RPSA;RPL23A;RPS21;ATP6V1F;RPTOR;RPL38;ATP6V0C;RPS5;KPTN;ASNS;MRPL13;RPS19;RHEB;TCIRG1;GCN1;LAMTOR4;RPLP1;RPL28;ATP6V1E2;RPS27;RPL7;ATP6V1H;RPLP2;RPS7;CASTOR1;LAMTOR2;RPS20;RPL27;LAMTOR1;ITFG2;RPS16;RPS23;RPLP0;ATP6V1E1;RPL37;RPL39;RPL35A;BMT2;RPL23;RPL18A;MLST8;RRAGB;SEC13;RPS3;RPL14;RPS2;ATP6V0B;RPS27A;RPL6;RPL36;EIF2S2;RPL19;RPL10A;RPS28;RPL26L1;RPS3A;RPL13A;RPS15;RPL18;RPS8;RPS11;RRAGC;RPL37A;NPRL3;RPS14;RPL7A;LAMTOR5;NPRL2;EIF2S3;RPS15A;UBA52;FLCN;WDR24;RPL32;SLC38A9;RPS12;RPL27A;RPL5;RPS24;ATP6V0E1;RPL9;CEBPG;RPL35;RPL4;RPL31;RPS6;RPS4X;SZT2;MTOR;RPL29;ATP6V0D1;ATP6V1D;RPS25;RPL12;FAU;RPS9;RPL15;ATP6V1B1;RPS29;RPS13;RPL41;TRIB3
165,prerank,Reactome_2022__Selenocysteine Synthesis R-HSA-2408557,0.6594783391135423,1.715317773931421,0.001,0.001,0.027,74/90,26.65%,RPS10;RPL36A;RPS4Y1;RPL22L1;RPL10L;RPL30;RPS17;RPL8;RPL39L;RPSA;RPL23A;RPS21;RPL38;RPS5;MRPL13;RPS19;RPLP1;RPL28;RPS27;RPL7;RPLP2;RPS7;RPS20;RPL27;RPS16;RPS23;RPLP0;RPL37;RPL39;RPL35A;RPL23;RPL18A;RPS3;RPL14;RPS2;RPS27A;RPL6;RPL36;RPL19;RPL10A;RPS28;RPL26L1;RPS3A;RPL13A;RPS15;RPL18;RPS8;RPS11;RPL37A;RPS14;RPL7A;RPS15A;UBA52;RPL32;RPS12;RPL27A;RPL5;RPS24;RPL9;RPL35;RPL4;RPL31;PSTK;RPS6;RPS4X;RPL29;RPS25;RPL12;FAU;RPS9;RPL15;RPS29;RPS13;RPL41
166,prerank,Reactome_2022__Common Pathway Of Fibrin Clot Formation R-HSA-140875,-0.6724865471986541,-1.7121645221089121,0.001,0.030499636536667814,0.455,13/22,4.95%,FGB;FGG;FGA;PF4;SERPINC1;F8;PF4V1;THBD;PROS1;SERPINA5;PROC;F13B;SERPIND1
